Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Prion disease	99/273	7.98660028196586e-31	2.48383268769138e-28	0	0	5.15463609347799	357.228511735721	NDUFA13;NCF1;NDUFA11;NCF4;COX6A1;TNF;PSMD8;PSMD9;PSMD7;CREB3L3;PSMD2;KIF5B;PSMD1;PRKCD;CYBB;CYBA;TUBA4A;COX6B1;DDIT3;CSNK2B;PPIF;VDAC2;VDAC1;ATF4;PSMD12;PSMD11;PSMD14;PSMD13;ATP5MC3;COX7A2;STIP1;NDUFV2;EGR1;HSPA8;PRNP;EIF2S1;SEM1;CYCS;RYR1;COX7B;PIK3CD;PPP3CA;TUBA1C;TUBA1B;TUBA1A;CASP3;RAC2;RAC1;COX8A;TUBB;NDUFC2;NDUFC1;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;SLC25A5;C1QB;C1QA;NDUFB8;NDUFB7;NDUFB6;NDUFB4;NDUFB2;UQCR11;COX5B;COX5A;PSMA7;PSMB6;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;ATP5PF;NDUFA6;ATP5PB;NDUFA4;ADRM1;NDUFA1;ATP5F1C;TUBB4B;ATP5F1E;SOD1;MAPK11;PSMC6;PSMC3;PSMC4;NDUFAB1;PSMC2;BAX;HSPA1B;C1QC;HSPA1A
Parkinson disease	91/249	1.01931164286574e-28	1.58502960465623e-26	0	0	5.20138732634313	335.246344032975	COX7B;NDUFA13;NDUFA11;PARK7;COX6A1;UBE2L3;PSMD8;PSMD9;TUBA1C;TUBA1B;PSMD7;TUBA1A;PSMD2;KIF5B;CASP3;PSMD1;COX8A;DAXX;TUBB;NDUFC2;NDUFC1;TUBA4A;COX6B1;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;ADORA2A;NDUFS7;PSMA2;NDUFS6;DDIT3;NDUFS5;PPIF;VDAC2;VDAC1;SLC25A5;ATF4;PSMD12;NDUFB8;PSMD11;NDUFB7;PSMD14;NDUFB6;PSMD13;NDUFB4;GNAI3;NDUFB2;ATP5MC3;HTRA2;UQCR11;COX7A2;TXN;COX5B;COX5A;PSMA7;GNAI2;PSMB6;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;UBC;PLCG1;NDUFV2;ATP5PF;XBP1;NDUFA6;ATP5PB;NDUFA4;ADRM1;NDUFA1;ATP5F1C;TUBB4B;EIF2S1;ATP5F1E;SEM1;PSMC6;PSMC3;PSMC4;NDUFAB1;PSMC2;GNAS;CYCS;BAX;CALM1;CALM2;BCL2L1;NFE2L2
Pathways of neurodegeneration	131/475	7.62297008187496e-27	7.90247898487705e-25	0	0	3.4737181573776	208.904656001856	NDUFA13;CSF1;NDUFA11;ARAF;PARK7;COX6A1;TNF;UBE2L3;PSMD8;PSMD9;PSMD7;TBK1;PSMD2;KIF5B;CAPN2;PSMD1;CAPN1;DAXX;MAP2K1;CYBB;TUBA4A;COX6B1;DDIT3;CSNK2B;PPIF;VDAC2;VDAC1;SQSTM1;OPTN;STX1A;PPID;ATF4;PSMD12;VCP;PSMD11;PSMD14;PSMD13;ATP5MC3;HTRA2;COX7A2;PSEN1;GABARAP;ATG101;UBC;NRBF2;PLCG1;FADD;NDUFV2;PRNP;XBP1;EIF2S1;SEM1;CYCS;CALM1;RAB5A;CALM2;BCL2L1;RYR1;COX7B;HIP1;ATP2A2;FASLG;TUBA1C;PPP3CA;TUBA1B;ACTR1A;TUBA1A;CASP3;RAC1;HRAS;RAB8A;COX8A;TUBB;NDUFC2;NDUFC1;TRAF2;WIPI1;TNFRSF1B;TNFRSF1A;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;CAT;SLC25A5;RAB1A;NDUFB8;NDUFB7;NDUFB6;DCTN2;NDUFB4;DCTN3;NDUFB2;DERL1;UQCR11;COX5B;TANK;COX5A;PSMA7;PSMB6;PSMB5;ATP5F1B;PSMB2;PSMB3;PSMB1;BAK1;ATP5PF;NDUFA6;CSNK1A1;NDUFA4;ATP5PB;ADRM1;NDUFA1;TUBB4B;ATP5F1C;ATP5F1E;SOD1;MAPK11;PSMC6;PSMC3;PSMC4;PSMC2;NDUFAB1;CTNNB1;BAX;KRAS
Amyotrophic lateral sclerosis	108/364	4.18539934993235e-25	3.2541479945724e-23	0	0	3.82194544057377	214.537359733892	NDUFA13;NDUFA11;COX6A1;TNF;ACTB;ACTG1;GLE1;PSMD8;PSMD9;PSMD7;TBK1;PSMD2;KIF5B;PSMD1;DAXX;ANXA11;TUBA4A;COX6B1;DDIT3;VDAC1;PFN1;SQSTM1;SRSF7;OPTN;ATF4;PSMD12;VCP;PSMD11;PSMD14;PSMD13;ATP5MC3;COX7A2;GABARAP;ATG101;NRBF2;NDUFV2;XBP1;EIF2S1;SEM1;CYCS;RAB5A;BCL2L1;COX7B;PPP3CA;TUBA1C;ACTR1A;TUBA1B;TUBA1A;CASP3;RAC1;RAB8A;COX8A;TUBB;NDUFC2;NDUFC1;TRAF2;WIPI1;TNFRSF1B;TNFRSF1A;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;CAT;RAB1A;NDUFB8;NDUFB7;DCTN2;NDUFB6;NDUFB4;DCTN3;DERL1;NDUFB2;UQCR11;COX5B;COX5A;TANK;PSMA7;PSMB6;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;RAE1;ATP5PF;NDUFA6;ATP5PB;NDUFA4;ADRM1;NDUFA1;ATP5F1C;TUBB4B;ATP5F1E;SOD1;MAPK11;PSMC6;PSMC3;PSMC4;HNRNPA2B1;NDUFAB1;PSMC2;BAX
Huntington disease	94/306	3.36651731030837e-23	2.09397376701181e-21	0	0	3.99823413117334	206.890937568014	COX7B;NDUFA13;HIP1;NDUFA11;CLTC;CLTB;CLTA;AP2A1;COX6A1;PSMD8;PSMD9;TUBA1C;ACTR1A;TUBA1B;PSMD7;TUBA1A;CREB3L3;PSMD2;KIF5B;CASP3;PSMD1;AP2M1;COX8A;TUBB;NDUFC2;NDUFC1;TRAF2;WIPI1;TUBA4A;COX6B1;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;PPIF;VDAC2;VDAC1;PPARG;SLC25A5;STX1A;PSMD12;NDUFB8;PSMD11;NDUFB7;PSMD14;DCTN2;NDUFB6;PSMD13;NDUFB4;DCTN3;NDUFB2;ATP5MC3;UQCR11;COX7A2;COX5B;COX5A;PSMA7;PSMB6;ATP5F1B;PSMB5;PSMB2;PSMB3;ATG101;PSMB1;POLR2E;POLR2G;NRBF2;NDUFV2;POLR2K;POLR2L;ATP5PF;NDUFA6;ATP5PB;NDUFA4;ADRM1;NDUFA1;AP2B1;ATP5F1C;TUBB4B;ATP5F1E;SOD1;SEM1;PSMC6;PSMC3;PSMC4;NDUFAB1;PSMC2;CYCS;BAX
Alzheimer disease	105/369	7.22052883031092e-23	3.74264077704449e-21	0	0	3.59602418042316	183.334406859752	NDUFA13;CSF1;NDUFA11;ARAF;COX6A1;TNF;PSMD8;PSMD9;PSMD7;PSMD2;KIF5B;CAPN2;PSMD1;CAPN1;MAP2K1;CYBB;TUBA4A;COX6B1;ADAM17;DDIT3;CSNK2B;PPIF;VDAC2;VDAC1;PPID;ATF4;RTN3;PSMD12;PSMD11;PSMD14;PSMD13;ATP5MC3;COX7A2;PSEN1;RTN4;ATG101;APOE;FADD;NRBF2;NDUFV2;XBP1;EIF2S1;SEM1;CYCS;CALM1;CALM2;COX7B;ATP2A2;PIK3CD;PPP3CA;TUBA1C;TUBA1B;TUBA1A;CASP3;HRAS;COX8A;TUBB;NDUFC2;NDUFC1;TRAF2;WIPI1;TNFRSF1A;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;NDUFS7;PSMA2;NDUFS6;NDUFS5;SLC25A5;GAPDH;NDUFB8;NDUFB7;NDUFB6;NDUFB4;NDUFB2;UQCR11;COX5B;COX5A;PSMA7;PSMB6;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;ATP5PF;NDUFA6;ATP5PB;CSNK1A1;NDUFA4;ADRM1;NDUFA1;ATP5F1C;TUBB4B;ATP5F1E;PSMC6;PSMC3;PSMC4;NDUFAB1;PSMC2;CTNNB1;KRAS
Proteasome	32/46	1.16365569868772e-21	5.16995603274115e-20	0	0	20.2040011270781	973.88781807427	PSMD12;PSMD11;PSMD14;PSMD13;POMP;PSMA7;PSMB6;PSMD8;PSMD9;PSMB5;PSMD7;PSMB2;PSMB3;PSMD2;PSMB1;PSMD1;ADRM1;PSMB8;PSMB9;PSMA5;SEM1;PSMA6;PSMA3;PSMA4;PSMC6;IFNG;PSMC3;PSMA2;PSMC4;PSMC2;PSME1;PSME2
Salmonella infection	78/249	4.9036534486193e-20	1.90629527815075e-18	0	0	4.08938339794997	181.821025054567	ARF1;HSP90AB1;ARPC1B;FHOD1;TRADD;ARPC5L;BRK1;PIK3CD;TNF;ACTB;PIK3CG;ACTG1;TUBA1C;ACTR1A;TUBA1B;TUBA1A;KIF5B;CASP3;TNFSF10;RAC1;HRAS;SKP1;ACTR3;ACTR2;MAP2K1;ANXA2;RIPK3;DYNLT1;TUBB;DYNLT3;RHOG;TRAF2;DYNLL1;RHOA;TUBA4A;RHOB;TNFRSF1A;DYNC1LI2;PFN1;GAPDH;ARL8A;ARF6;RAB7A;ARL8B;BIRC3;DYNC1I2;RALA;RAB5C;AHNAK;DCTN2;DCTN3;TXN;MYL12A;MYL12B;STX10;CDC42;NCKAP1L;SNX9;RIPK1;FADD;BAK1;S100A10;JUN;M6PR;ARPC4;ARPC5;TUBB4B;MAPK11;ARPC2;ARPC3;ABI1;VPS41;CTNNB1;CYCS;BAX;DYNLRB1;RAB5A;MYD88
Epstein-Barr virus infection	64/202	5.87828351339346e-17	1.84465279929946e-15	0	0	4.13627254509018	154.583597587539	CDKN1A;TRADD;PIK3CD;RBPJ;CD3D;TNF;ICAM1;PSMD8;PSMD7;TBK1;CCND2;PSMD2;CASP3;PSMD1;RAC1;B2M;HLA-DPA1;ENTPD1;HLA-B;TAP2;HLA-C;TAP1;TRAF2;HLA-A;DDB2;OAS3;IRF7;CD44;IRF9;HLA-DQB1;PSMD12;PSMD11;PSMD14;PSMD13;RELB;HLA-DMA;BCL2L11;RIPK1;FADD;CD58;BAK1;HLA-DQA1;HLA-DRB5;JUN;ADRM1;ISG15;GADD45G;NFKB2;SEM1;MAPK11;SNW1;PSMC6;CDK6;PSMC3;PSMC4;PSMC2;MDM2;CYCS;HLA-DRA;BAX;VIM;NFKBIE;HLA-DRB1;MYD88
Phagosome	54/152	5.93135948327801e-17	1.84465279929946e-15	0	0	4.90095021059271	183.117599757976	ITGB1;NCF1;TFRC;NCF4;ITGB2;TCIRG1;ACTB;ACTG1;TUBA1C;TUBA1B;TUBA1A;LAMP1;CTSL;SEC61G;LAMP2;RAC1;SEC61B;ATP6V1E1;HLA-DPA1;ATP6V0B;ATP6V0E1;ATP6AP1;ITGA2;TUBB;HLA-B;TAP2;CYBB;HLA-C;TAP1;CYBA;HLA-A;TUBA4A;DYNC1LI2;CANX;ATP6V1B2;ATP6V0D1;ATP6V0C;HLA-DQB1;RAB7A;ATP6V1A;DYNC1I2;RAB5C;CORO1A;HLA-DMA;ATP6V1D;ATP6V1C1;HLA-DQA1;ATP6V1F;HLA-DRB5;M6PR;TUBB4B;HLA-DRA;RAB5A;HLA-DRB1
Endocytosis	71/252	1.23960287101257e-15	3.50469538986281e-14	0	0	3.50238188489732	120.215704443935	ARF3;VPS29;ARF1;TFRC;WIPF1;SH3KBP1;ARPC1B;CLTC;ARPC5L;CLTB;CLTA;AP2A1;CAPZB;KIF5B;CHMP1A;VPS35;CCR5;HRAS;RAB8A;AP2M1;SH3GLB1;ACTR3;ACTR2;IST1;HLA-B;HLA-C;HLA-A;ARFGAP3;RHOA;ACAP1;RAB35;CHMP4A;VPS28;ARF5;ARF6;RAB7A;CHMP5;RAB5C;TSG101;VPS4B;VPS26A;IL2RG;SNX3;CDC42;SNX1;RAB11FIP1;EPS15;LDLR;SNX5;SNX6;HSPA8;ARPC4;AP2B1;ARPC5;RAB11A;PML;RAB11B;RAB10;EHD4;ARPC2;ARPC3;CAPZA1;IL2RA;CAPZA2;IL2RB;CHMP2A;MDM2;RAB5A;SMAP1;HSPA1B;HSPA1A
Oxidative phosphorylation	47/133	7.73738054590465e-15	2.00527112481362e-13	0	0	4.84720248616551	157.49876018277	ATP6V1A;NDUFA13;COX7B;NDUFB8;NDUFB7;NDUFA11;NDUFB6;NDUFB4;COX17;NDUFB2;ATP5MC3;COX7A2;UQCR11;TCIRG1;COX6A1;COX5B;COX5A;ATP5F1B;ATP6V1E1;NDUFV2;ATP5MG;ATP6V1D;ATP5MF;ATP6V1C1;ATP6V1F;COX8A;ATP5PF;ATP6V0B;ATP6V0E1;NDUFA6;ATP6AP1;ATP5PB;NDUFA4;NDUFA1;NDUFC2;NDUFC1;ATP5F1C;ATP5F1E;COX6B1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFAB1;ATP6V1B2;ATP6V0D1;ATP6V0C
Shigellosis	66/246	1.59268553683185e-13	3.81019386119004e-12	0	0	3.26579739217653	96.237120420816	ITGB1;ARF1;CALCOCO2;ARPC1B;UBE2D2;TRADD;UBE2D3;ARPC5L;CGAS;ILK;PIK3CD;TNF;ACTB;SEPTIN11;ACTG1;HK1;TBK1;CAPN2;RAC1;CAPN1;SKP1;CAST;ACTR3;ACTR2;FNBP1;IL1R1;PRKCD;TRAF2;WIPI1;ACTN4;RHOA;RBX1;TNFRSF1A;RRAGA;RRAGC;HCLS1;VDAC1;PFN1;SQSTM1;CD44;PPID;ARF6;ROCK1;GABARAP;MYL12A;MYL12B;CDC42;UBC;RIPK1;PLCG1;JUN;SEPTIN2;CBX3;ARPC4;ARPC5;SEPTIN7;DIAPH1;MAPK11;ARPC2;ARPC3;MDM2;UBE2N;CYCS;BAX;MYD88;BCL2L1
