Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Prion disease	105/273	1.92133023012743e-33	6.01376362029886e-31	5.37761684518014	405.108193273526	MAPK11;PSMC6;PSMC4;PSMC2;PSMC3;HSPA1A;BAX;PSMC1;UQCRC1;HSPA1B;UQCR11;PSMD9;PSMD7;PSMD8;CREB3L3;PSMD1;PSMD2;EGR1;COX8A;PRKCD;CSNK2B;ATF4;TUBB;ATP5F1D;ATP5F1E;COX7B;PPP3CA;STIP1;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;C1QC;C1QB;C1QA;COX5A;RYR1;NDUFA13;NDUFA11;TUBA1A;COX5B;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;RAC1;RAC2;TUBA4A;PPIF;NCF1;TNF;COX6A1;KIF5B;NDUFV2;PRNP;CYBB;CYBA;EIF2S1;CREB1;SEM1;NCF4;ATP5MC3;COX7A2;HSPA8;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;CYCS;PSMD11;PSMD13;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB4;NDUFB3;NDUFB2;CASP3;NDUFA9;NDUFA6;ADRM1;NDUFA4;NDUFA1;SOD1;DDIT3;VDAC2;VDAC1;SLC25A5;PIK3CD	1	KEGG_2021_Human
Parkinson disease	95/249	4.86880906976969e-30	7.61968619418957e-28	5.28624597301923	356.793604190196	PSMC6;PSMC4;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;CALM2;CALM1;UQCR11;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD1;PSMD2;COX8A;DAXX;XBP1;ATF4;TXN;PLCG1;TUBB;ATP5F1D;ATP5F1E;COX7B;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;COX5A;NDUFA13;NDUFA11;TUBA1A;COX5B;GNAI3;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;TUBA4A;PPIF;PARK7;COX6A1;KIF5B;NDUFV2;EIF2S1;SEM1;BCL2L1;GNAS;ATP5MC3;COX7A2;UBC;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;ADORA2A;NDUFS5;CYCS;NFE2L2;PSMD11;PSMD13;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB4;NDUFB3;NDUFB2;CASP3;NDUFA9;NDUFA6;ADRM1;NDUFA4;NDUFA1;DDIT3;VDAC2;VDAC1;SLC25A5	2	KEGG_2021_Human
Pathways of neurodegeneration	139/475	3.21438118370146e-29	3.35367103499519e-27	3.58497613154173	235.200722269443	PSMC6;PSMC4;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;OPTN;ARAF;PSMD9;PSMD7;PSMD8;NRBF2;PSMD1;PSMD2;DAXX;ATF4;GABARAP;TBK1;PLCG1;CSNK1A1;ATG101;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFA13;NDUFA11;TUBA1A;PSMB5;TUBA1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;TUBA4A;SQSTM1;RAB1A;CSF1;PARK7;TNF;TANK;MAP2K1;TRAF2;BCL2L1;RAB5A;FASLG;WIPI1;NDUFC2;NDUFC1;TNFRSF1A;TNFRSF1B;NDUFB8;NDUFB7;NDUFB6;NDUFB4;NDUFB3;NDUFB2;NDUFA9;NDUFA6;ADRM1;NDUFA4;NDUFA1;SLC25A5;HSD17B10;BAK1;MAPK11;CALM2;CALM1;STX1A;UQCR11;UBE2L6;UBE2L3;COX8A;XBP1;CSNK2B;TUBB;ATP5F1D;ATP5F1E;COX7B;ACTR1A;PPP3CA;FADD;ATP5PF;ATP5PB;NDUFAB1;HIP1;COX5A;RYR1;CTNNB1;DERL1;COX5B;ATP5F1B;ATP5F1C;RAB8A;HRAS;RAC1;FAS;PPIF;PPID;RELA;COX6A1;KIF5B;CAPN1;CAPN2;NDUFV2;PRNP;CYBB;EIF2S1;SEM1;VCP;ATP5MC3;PSEN1;COX7A2;UBC;NDUFS8;NDUFS7;NDUFS6;NDUFS5;CYCS;PSMD11;PSMD13;PSMD12;PSMD14;CASP3;SOD1;CAT;DDIT3;VDAC2;KRAS;VDAC1;DCTN3;DCTN2;ATP2A2	3	KEGG_2021_Human
Amyotrophic lateral sclerosis	116/364	3.90766611662344e-28	3.05774873625784e-26	4.02789225206448	254.198033709223	MAPK11;PSMC6;PSMC4;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;PFN1;OPTN;UQCR11;PSMD9;ACTB;PSMD7;PSMD8;NRBF2;PSMD1;PSMD2;COX8A;DAXX;XBP1;ATF4;GABARAP;GLE1;TBK1;NUP62;TUBB;ATP5F1D;ATP5F1E;COX7B;ACTR1A;PPP3CA;ATG101;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;HNRNPA2B1;PSMA2;PSMA3;NDUFAB1;COX5A;NDUFA13;NDUFA11;DERL1;TUBA1A;COX5B;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;ANXA7;RAB8A;RAC1;TUBA4A;SQSTM1;SRSF7;RAB1A;TNF;TANK;COX6A1;KIF5B;RAE1;NDUFV2;TRAF2;EIF2S1;SEM1;BCL2L1;RAB5A;VCP;ACTG1;ATP5MC3;COX7A2;WIPI1;NDUFC2;NDUFC1;TNFRSF1A;TNFRSF1B;NDUFS8;NDUFS7;NDUFS6;NDUFS5;CYCS;PSMD11;PSMD13;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB4;NDUFB3;NDUFB2;CASP3;NDUFA9;NDUFA6;ADRM1;NDUFA4;NDUFA1;ANXA11;SOD1;CAT;DDIT3;VDAC1;DCTN3;DCTN2;UBQLN1	4	KEGG_2021_Human
Alzheimer disease	114/369	2.33366242882279e-26	1.46087268044307e-24	3.84448727168129	226.900768100062	PSMC6;PSMC4;PSMC2;PSMC3;PSMC1;UQCRC1;CALM2;CALM1;ARAF;UQCR11;PSMD9;PSMD7;PSMD8;NRBF2;PSMD1;PSMD2;COX8A;XBP1;CSNK2B;ATF4;APOE;PSENEN;CSNK1A1;TUBB;ATP5F1D;ATP5F1E;COX7B;PPP3CA;ATG101;FADD;ATP5PF;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;ADAM17;PSMA5;PSMA2;PSMA3;NDUFAB1;COX5A;NDUFA13;CTNNB1;NDUFA11;TUBA1A;COX5B;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;HRAS;TUBA4A;FAS;PPIF;PPID;RELA;CSF1;TNF;COX6A1;KIF5B;CAPN1;CAPN2;NDUFV2;MAP2K1;CYBB;TRAF2;EIF2S1;SEM1;ATP5MC3;PSEN1;COX7A2;WIPI1;NDUFC2;NDUFC1;TNFRSF1A;NDUFS8;NDUFS7;NDUFS6;NDUFS5;CYCS;PSMD11;RTN3;RTN4;PSMD13;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB4;NDUFB3;NDUFB2;CASP3;NDUFA9;NDUFA6;ADRM1;NDUFA4;NDUFA1;DDIT3;VDAC2;KRAS;VDAC1;SLC25A5;GAPDH;ATP2A2;PIK3CD;HSD17B10	5	KEGG_2021_Human
Huntington disease	100/306	2.35295307161622e-25	1.22745718569313e-23	4.1576880095437	235.778147057549	PSMC6;PSMC4;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;STX1A;UQCR11;PSMD9;PSMD7;PSMD8;CREB3L3;NRBF2;PSMD1;PSMD2;COX8A;TUBB;ATP5F1D;ATP5F1E;COX7B;CLTC;CLTB;CLTA;ACTR1A;ATG101;ATP5PF;ATP5PB;AP2B1;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PPARG;HIP1;COX5A;NDUFA13;NDUFA11;AP2A1;TUBA1A;COX5B;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB1;PSMB2;TUBA4A;PPIF;COX6A1;KIF5B;NDUFV2;TRAF2;CREB1;SEM1;ATP5MC3;COX7A2;AP2M1;WIPI1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;CYCS;PSMD11;PSMD13;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB4;NDUFB3;NDUFB2;CASP3;NDUFA9;NDUFA6;ADRM1;NDUFA4;NDUFA1;SOD1;VDAC2;VDAC1;SLC25A5;DCTN3;DCTN2;POLR2E;POLR2G;POLR2K;POLR2L	6	KEGG_2021_Human
Proteasome	33/46	2.47184465565394e-22	1.1052676817424e-20	21.2867790722918	1059.05786018058	ADRM1;PSMB9;PSMA6;PSMA7;PSMA4;PSMC6;PSMA5;SEM1;PSMA2;PSMC4;PSMA3;PSMC2;IFNG;PSMC3;PSME2;PSMC1;PSME1;PSMD11;PSMD13;PSMD12;POMP;PSMD14;PSMD9;PSMB8;PSMB5;PSMD7;PSMB6;PSMD8;PSMB3;PSMB1;PSMB2;PSMD1;PSMD2	7	KEGG_2021_Human
Salmonella infection	82/249	2.9602643298934e-21	1.15820341907079e-19	4.17826263697929	197.502331634166	DYNC1LI1;MAPK11;DYNC1LI2;BAX;PFN1;AHNAK;RALA;ARPC5L;STX10;MYL12B;ACTB;S100A10;NCKAP1L;MYL12A;TXN;TNFSF10;SKP1;RHOA;ANXA2;JUN;RIPK3;TUBB;RHOG;RHOB;RAB7A;ARPC1A;RAB5C;ARF1;ARPC1B;ACTR1A;FADD;SNX9;DYNC1I2;DYNLL1;TUBB4B;ARF6;FHOD1;CTNNB1;TUBA1A;TUBA1C;TUBA1B;HRAS;RAC1;TUBA4A;ABI1;ARL8A;ARL8B;RELA;TNF;KIF5B;MAP2K1;M6PR;ARPC5;TRAF2;MYD88;ARPC3;ARPC4;ARPC2;DYNLRB1;RAB5A;BIRC3;ACTG1;FBXO22;ACTR3;ACTR2;TNFRSF1A;CYCS;TRADD;BRK1;FYCO1;CASP3;DYNLT3;CDC42;VPS41;DYNLT1;GAPDH;DCTN3;HSP90AB1;DCTN2;PIK3CD;PIK3CG;BAK1	8	KEGG_2021_Human
Oxidative phosphorylation	51/133	7.44488203520422e-17	2.58916453002102e-15	5.23967348544453	194.58271395936	ATP6V1E1;UQCRC1;ATP6V0D1;UQCR11;COX6A1;NDUFV2;COX8A;ATP6V0C;ATP6V0B;ATP6AP1;ATP6V1B2;ATP6V1A;ATP6V1D;COX17;ATP5MC3;COX7A2;ATP6V1F;ATP6V1C1;NDUFC2;NDUFC1;ATP5F1D;ATP5F1E;NDUFS8;NDUFS7;NDUFS6;NDUFS5;ATP5ME;COX7B;NDUFB8;NDUFB7;NDUFB6;NDUFB4;NDUFB3;NDUFB2;ATP5MF;NDUFA9;ATP5PF;ATP6V0E1;NDUFA6;ATP5PB;NDUFA4;NDUFA1;COX6B1;NDUFAB1;COX5A;NDUFA13;NDUFA11;TCIRG1;COX5B;ATP5F1B;ATP5F1C	9	KEGG_2021_Human
Phagosome	53/152	2.10774811869403e-15	6.54593167002067e-14	4.51008662119773	152.410061934721	ATP6V1E1;TAP1;TUBA4A;DYNC1LI1;DYNC1LI2;NCF1;ATP6V0D1;ACTB;LAMP2;LAMP1;ATP6V0C;ATP6V0B;HLA-DRB5;ATP6AP1;HLA-C;M6PR;CYBB;HLA-A;CYBA;RAB5A;VAMP3;ATP6V1B2;HLA-DRB1;ATP6V1A;ATP6V1D;TFRC;NCF4;ACTG1;CORO1A;ATP6V1F;ATP6V1C1;ITGA2;TUBB;HLA-DQB1;HLA-DRA;RAB7A;RAB5C;CTSL;SEC61G;SEC61B;DYNC1I2;HLA-DQA1;ATP6V0E1;TUBB4B;ITGB2;ITGB1;TCIRG1;TUBA1A;TUBA1C;TUBA1B;HLA-DPA1;RAC1;HLA-DMA	10	KEGG_2021_Human
