p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.35248943516083	0.998	0.998	0	c12	MT-CO1
7.15538418338386e-295	1.25148832682476	0.993	0.998	2.61894216496033e-290	c12	MT-CO2
5.55341476086893e-243	1.23027832291361	0.984	0.994	2.03260533662564e-238	c12	MT-CO3
2.30254473097054e-241	1.40506190406795	0.997	0.997	8.42754396982529e-237	c12	MALAT1
3.10208249586233e-190	1.10095010551338	0.978	0.993	1.13539321431057e-185	c12	MT-CYB
2.60377775756089e-185	2.00775199659333	0.792	0.752	9.53008697044863e-181	c12	PTPRC
7.12714960811552e-126	1.68658037181779	0.84	0.831	2.60860802806636e-121	c12	MTRNR2L12
3.22019877263183e-123	0.992853874158916	0.944	0.964	1.17862495277098e-118	c12	MT-ATP6
2.48463951486663e-116	1.13086201978635	0.824	0.855	9.09402908836334e-112	c12	MT-ND5
6.57177228508265e-106	0.812812522921213	0.814	0.521	2.4053343740631e-101	c12	NKG7
1.14879984451682e-94	1.01596375706759	0.861	0.906	4.20472231091602e-90	c12	MT-ND3
1.29249231332576e-83	2.95357037957017	0.233	0.085	4.73065111600363e-79	c12	ZEB2
1.83736509390327e-78	1.28485811172453	0.649	0.534	6.72493998019535e-74	c12	CTSW
1.06780577566934e-77	0.892988610338707	0.863	0.916	3.90827591952734e-73	c12	MT-ND4L
2.70279700433506e-72	0.845642190540898	0.86	0.931	9.89250731556675e-68	c12	MT-ND1
1.44890631582467e-70	1.25190045141361	0.449	0.242	5.30314200654986e-66	c12	GNLY
5.64640897869276e-68	2.09084934231887	0.489	0.383	2.06664215029134e-63	c12	SYNE2
1.42150593872263e-65	2.46612348964384	0.351	0.205	5.2028538863187e-61	c12	SYNE1
2.56703903890707e-62	0.675616498208601	0.908	0.961	9.39561958630376e-58	c12	CD74
1.0748909509226e-58	0.820893703380127	0.821	0.891	3.93420836947181e-54	c12	MT-ND4
1.28624423484401e-58	2.94032489487753	0.174	0.064	4.70778252395256e-54	c12	CX3CR1
2.84963902591061e-57	0.511551988106894	0.865	0.657	1.04299637987354e-52	c12	CCL5
1.28426559393163e-48	0.649133552667423	0.836	0.918	4.70054050034915e-44	c12	HLA-E
6.52893309277437e-43	1.06522046540063	0.513	0.378	2.38965480128635e-38	c12	GZMH
